Date,WIL5000,BofA_AAA,BofA_BBB,BofA_CCC,Gold
2019-02-05,129.47,638.95,816.28,457.09,1314.2
2019-02-06,129.16,639.24,816.56,457.88,1312.4
2019-02-07,128.02,641.03,817.57,455.89,1310.0
2019-02-08,128.15,641.46,818.33,455.53,1314.85
2019-02-11,128.36,640.82,817.4,455.84,1306.4
2019-02-12,130.01,639.42,816.72,456.76,1310.0
2019-02-13,130.41,638.99,816.15,457.04,1312.8
2019-02-14,130.2,640.17,817.67,456.68,1311.45
2019-02-15,131.63,640.14,818.09,457.95,1316.55
2019-02-19,131.9,640.5,819.26,457.57,1334.15
2019-02-20,132.12,639.87,818.76,458.89,1343.75
2019-02-21,131.65,636.78,816.6,459.17,1331.25
2019-02-22,132.51,638.49,818.59,459.22,1329.05
2019-02-25,132.68,638.26,819.01,459.98,1331.05
2019-02-26,132.47,639.71,820.71,460.17,1325.05
2019-02-27,132.56,635.69,818.25,461.06,1322.85
2019-02-28,132.2,635.39,818.48,462.35,1319.15
2019-03-01,133.12,633.99,817.41,461.82,1311.95
2019-03-04,132.49,635.56,819.6,461.13,1285.4
2019-03-05,132.31,635.73,819.68,460.21,1283.8
2019-03-06,131.23,636.74,820.72,459.38,1285.85
2019-03-07,130.23,639.57,822.98,458.04,1285.3
2019-03-08,129.96,639.93,823.0,456.56,1296.75
2019-03-11,131.92,638.73,822.88,457.53,1292.75
2019-03-12,132.27,642.03,825.76,458.88,1297.05
2019-03-13,133.15,641.26,825.39,459.53,1306.95
2019-03-14,133.06,639.55,824.5,460.59,1295.55
2019-03-15,133.66,641.65,826.71,459.58,1303.5
2019-03-18,134.25,642.27,827.42,459.31,1305.6
2019-03-19,134.15,641.09,827.21,460.03,1307.7
2019-03-20,133.7,644.82,830.29,460.32,1303.7
2019-03-21,135.21,645.98,831.51,460.7,1309.6
2019-03-22,132.38,651.51,836.25,459.16,1311.3
2019-03-25,132.3,653.27,838.23,458.59,1319.55
2019-03-26,133.31,654.44,839.06,460.43,1316.3
2019-03-27,132.66,656.75,841.26,460.29,1309.7
2019-03-28,133.22,656.55,840.83,460.35,1295.15
2019-03-29,134.07,655.96,840.25,462.09,1295.4
2019-04-01,135.63,651.63,837.22,463.43,1293.5
2019-04-02,135.62,652.32,838.19,463.7,1290.3
2019-04-03,135.97,650.18,837.16,464.71,1290.45
2019-04-04,136.2,650.85,838.0,464.69,1283.15
2019-04-05,136.94,651.72,839.41,466.01,1288.45
2019-04-08,137.05,651.03,839.25,466.93,1300.0
2019-04-09,136.17,652.41,841.06,467.03,1303.0
2019-04-10,136.86,653.72,842.74,467.23,1305.45
2019-04-11,136.89,651.84,842.44,468.02,1298.8
2019-04-12,137.79,649.79,841.97,469.25,1294.3
2019-04-15,137.66,651.49,843.14,469.75,1285.65
2019-04-16,137.74,649.25,841.75,470.32,1276.35
2019-04-17,137.27,649.15,842.21,470.21,1275.85
2019-04-18,137.45,651.47,843.67,469.75,1275.7
2019-04-23,138.92,650.08,843.25,471.07,1269.5
2019-04-24,138.68,652.96,845.98,472.1,1271.65
2019-04-25,138.5,652.36,845.56,472.09,1280.8
2019-04-26,139.25,654.05,847.68,472.27,1284.2
2019-04-29,139.47,651.61,846.36,473.38,1279.5
2019-04-30,139.45,652.87,847.94,472.71,1282.3
2019-05-01,138.4,653.63,848.27,472.47,1283.8
2019-05-02,138.17,650.28,845.26,471.54,1270.95
2019-05-03,139.71,651.36,846.63,471.98,1278.55
2019-05-07,136.87,655.09,849.9,470.8,1281.2
2019-05-08,136.61,653.03,847.91,470.04,1285.2
2019-05-09,136.26,653.11,847.91,468.77,1286.1
2019-05-10,136.8,653.06,847.73,468.11,1287.1
2019-05-13,133.31,654.23,849.13,465.35,1295.6
2019-05-14,134.51,653.79,848.61,466.5,1298.4
2019-05-15,135.32,656.49,850.57,465.87,1299.1
2019-05-16,136.54,655.77,849.86,467.23,1291.7
2019-05-17,135.6,656.96,850.41,466.84,1280.8
2019-05-20,134.67,655.99,849.35,466.18,1276.85
2019-05-21,135.91,655.05,848.68,467.24,1271.15
2019-05-22,135.41,656.72,849.73,466.66,1273.8
2019-05-23,133.61,661.7,852.89,463.92,1283.65
2019-05-24,133.92,660.19,851.25,464.45,1282.5
2019-05-28,132.87,663.57,853.76,464.56,1278.3
2019-05-29,131.92,664.6,853.7,461.61,1281.65
2019-05-30,132.11,666.79,855.08,462.39,1280.95
2019-05-31,130.39,671.05,857.82,458.85,1295.55
2019-06-03,129.97,673.45,860.34,458.26,1317.1
2019-06-04,132.86,670.23,858.65,460.2,1324.25
2019-06-05,133.78,668.75,858.93,460.31,1335.05
2019-06-06,134.49,669.82,859.12,460.46,1335.5
2019-06-07,135.86,674.19,861.99,461.4,1340.65
2019-06-10,136.57,671.63,860.96,463.35,1328.6
2019-06-11,136.46,672.35,861.75,464.22,1324.3
2019-06-12,136.23,672.44,862.02,463.43,1332.35
2019-06-13,136.92,674.49,863.85,463.59,1335.9
2019-06-14,136.57,674.92,863.64,463.04,1351.25
2019-06-17,136.81,676.3,864.59,462.77,1341.3
2019-06-18,138.16,679.09,867.31,464.54,1341.35
2019-06-19,138.62,680.89,869.91,464.65,1344.05
2019-06-20,139.85,683.95,873.76,466.04,1379.5
2019-06-21,139.53,681.58,872.19,466.01,1397.15
2019-06-24,139.04,685.04,876.53,465.62,1405.7
2019-06-25,137.71,682.18,877.02,464.06,1431.4
2019-06-26,137.55,682.72,874.66,463.67,1403.95
2019-06-27,138.4,686.92,877.94,464.24,1402.5
2019-06-28,139.34,687.75,879.26,464.97,1409.0
2019-07-01,140.33,686.79,879.03,465.75,1390.1
2019-07-02,140.63,690.08,882.54,464.47,1391.05
2019-07-05,141.65,686.42,879.69,465.1,1388.65
2019-07-08,140.89,687.84,880.61,465.23,1400.1
2019-07-09,141.18,686.18,879.03,464.36,1391.55
2019-07-10,141.79,685.14,878.51,465.08,1408.3
2019-07-11,141.99,680.79,875.87,464.56,1413.75
2019-07-12,142.72,681.84,876.78,464.58,1407.6
2019-07-15,142.69,683.01,878.12,464.5,1412.4
2019-07-16,142.26,681.55,876.66,464.39,1409.85
2019-07-17,141.37,685.82,879.75,463.76,1410.35
2019-07-18,141.83,686.55,880.66,462.6,1417.45
2019-07-19,141.0,686.49,880.79,462.84,1439.7
2019-07-22,141.37,687.1,881.94,463.71,1427.75
2019-07-23,142.3,685.7,881.09,464.12,1425.55
2019-07-24,143.22,688.19,883.25,464.48,1426.95
2019-07-25,142.34,686.66,882.73,465.18,1416.1
2019-07-26,143.5,687.07,883.08,465.22,1420.4
2019-07-29,143.04,688.4,884.93,465.61,1419.05
2019-07-30,142.88,687.94,883.9,464.23,1425.9
2019-07-31,141.4,690.3,886.25,464.87,1427.55
2019-08-01,140.0,697.06,892.13,463.33,1406.8
2019-08-02,138.83,697.46,892.68,461.59,1441.75
2019-08-05,134.66,701.01,896.0,456.92,1465.25
2019-08-06,136.35,701.42,895.68,457.8,1465.25
2019-08-07,136.48,704.91,897.89,453.08,1506.05
2019-08-08,139.16,704.99,896.71,455.69,1495.75
2019-08-09,138.11,704.22,896.19,453.44,1497.7
2019-08-12,136.37,711.31,901.36,451.91,1504.7
2019-08-13,138.29,710.72,899.39,452.46,1498.4
2019-08-14,134.3,717.55,903.2,448.05,1513.25
2019-08-15,134.56,720.87,905.13,448.37,1515.65
2019-08-16,136.61,720.61,904.74,448.86,1515.25
2019-08-19,138.2,716.07,901.99,450.98,1496.6
2019-08-20,137.18,719.97,905.03,451.54,1504.55
2019-08-21,138.31,719.81,905.52,452.7,1503.25
2019-08-22,138.21,717.54,904.31,452.99,1502.05
2019-08-23,134.59,722.97,909.13,452.06,1503.8
2019-08-27,135.4,726.76,911.66,452.51,1532.95
2019-08-28,136.32,728.29,912.53,452.94,1537.15
2019-08-29,138.13,724.86,910.15,453.86,1540.2
2019-08-30,138.21,725.85,911.2,454.33,1528.4
2019-09-03,137.15,727.14,912.85,452.92,1537.85
2019-09-04,138.64,727.21,913.28,453.68,1546.1
2019-09-05,140.49,719.28,907.82,454.05,1529.1
2019-09-06,140.45,721.9,909.72,454.59,1523.7
2019-09-09,140.59,716.03,906.09,455.81,1509.2
2019-09-10,140.79,709.71,901.19,456.63,1498.25
2019-09-11,141.98,708.09,899.92,458.07,1490.65
2019-09-12,142.28,704.5,897.86,459.12,1515.2
2019-09-13,142.22,695.78,892.29,458.92,1503.1
2019-09-16,142.01,700.78,896.31,461.11,1497.2
2019-09-17,142.3,702.72,897.76,460.05,1502.1
2019-09-18,142.22,706.05,899.81,457.83,1503.5
2019-09-19,142.17,708.46,901.69,456.75,1500.7
2019-09-20,141.53,710.52,903.53,457.17,1501.9
2019-09-23,141.51,713.24,906.54,457.0,1522.1
2019-09-24,140.12,718.3,909.97,457.45,1520.65
2019-09-25,141.06,711.16,903.63,456.08,1528.75
2019-09-26,140.55,715.25,906.7,455.95,1506.4
2019-09-27,139.7,715.49,907.1,454.94,1489.9
2019-09-30,140.39,715.69,907.35,454.63,1485.3
2019-10-01,138.59,717.76,908.95,453.71,1473.45
2019-10-02,136.28,718.35,909.25,448.82,1492.6
2019-10-03,137.41,721.89,912.39,448.82,1517.1
2019-10-04,139.23,724.06,913.92,450.89,1499.15
2019-10-07,138.69,722.16,911.89,450.69,1501.25
2019-10-08,136.51,721.62,911.84,448.68,1505.85
2019-10-09,137.71,719.11,909.55,449.25,1507.25
2019-10-10,138.5,714.87,906.22,449.71,1494.8
2019-10-11,140.14,711.08,903.36,451.84,1479.15
2019-10-14,139.9,711.26,903.67,452.2,1490.6
2019-10-15,141.28,710.84,904.19,453.35,1487.8
2019-10-16,140.95,713.27,905.67,454.14,1485.1
2019-10-17,141.47,713.13,905.97,455.22,1492.65
2019-10-21,141.89,711.28,905.87,455.57,1491.65
2019-10-22,141.4,714.12,908.37,455.13,1485.35
2019-10-23,141.77,714.06,908.34,454.96,1494.45
2019-10-24,142.13,714.28,908.67,455.47,1496.55
2019-10-25,142.76,712.0,907.45,455.69,1513.45
2019-10-28,143.57,708.42,905.98,456.04,1492.4
2019-10-29,143.43,709.23,907.31,455.96,1486.75
2019-10-30,143.84,711.09,908.94,454.67,1492.1
2019-10-31,143.31,717.27,914.07,452.41,1510.95
2019-11-01,144.81,715.16,912.83,453.14,1508.8
2019-11-04,145.36,711.04,910.41,455.11,1509.45
2019-11-05,145.21,706.7,906.71,453.83,1488.95
2019-11-06,145.13,711.0,909.91,451.61,1486.05
2019-11-07,145.59,703.93,904.84,451.13,1484.25
2019-11-08,146.02,703.55,904.42,450.88,1464.15
2019-11-11,145.75,703.73,904.74,451.24,1458.7
2019-11-12,145.95,705.81,906.39,450.15,1452.05
2019-11-13,146.0,707.61,908.19,447.89,1462.9
2019-11-14,146.14,711.19,910.93,446.29,1466.65
2019-11-15,147.24,710.01,909.9,446.58,1466.9
2019-11-18,147.28,711.96,911.4,445.72,1467.65
2019-11-19,147.33,713.91,912.83,441.67,1468.45
2019-11-20,146.87,716.36,914.77,441.29,1471.7
2019-11-21,146.61,713.39,912.6,440.8,1467.05
2019-11-22,146.95,713.97,913.13,440.45,1464.45
2019-11-25,148.27,715.87,915.11,441.21,1458.4
2019-11-26,148.59,718.55,917.7,441.82,1454.65
2019-11-27,149.25,718.53,916.8,442.31,1454.35
2019-11-29,148.62,717.73,916.68,442.27,1460.15
2019-12-02,147.28,712.02,912.97,442.01,1461.15
2019-12-03,146.38,721.29,919.65,441.55,1477.3
2019-12-04,147.26,716.88,916.64,444.51,1475.1
2019-12-05,147.44,716.4,916.91,445.67,1475.95
2019-12-06,148.75,714.8,915.85,447.91,1459.65
2019-12-09,148.34,716.34,917.58,448.78,1461.7
2019-12-10,148.22,716.95,918.21,449.75,1464.95
2019-12-11,148.59,719.39,920.86,451.04,1466.8
2019-12-12,149.81,713.27,915.68,453.74,1467.8
2019-12-13,149.76,720.12,921.58,456.27,1466.6
2019-12-16,150.87,716.55,919.07,459.28,1477.9
2019-12-17,150.98,716.59,920.01,461.79,1475.8
2019-12-18,151.02,714.82,919.0,464.24,1474.05
2019-12-19,151.7,715.89,920.56,465.24,1476.7
2019-12-20,152.44,714.97,920.66,465.6,1479.0
2019-12-23,152.58,713.99,920.17,466.55,1482.1
2019-12-27,153.24,718.53,924.43,467.14,1511.5
2019-12-30,152.4,716.61,923.55,467.5,1514.75
2020-01-02,154.07,716.75,924.55,468.82,1527.1
2020-01-03,153.16,721.22,929.18,469.93,1548.75
2020-01-06,153.72,716.8,926.71,470.69,1573.1
2020-01-07,153.38,714.94,925.27,471.08,1567.85
2020-01-08,154.07,711.6,922.36,470.76,1571.95
2020-01-09,155.02,714.58,925.0,470.8,1550.75
2020-01-10,154.57,718.84,928.36,471.5,1553.6
2020-01-13,155.74,717.91,927.47,471.85,1549.9
2020-01-14,155.67,718.91,928.76,472.74,1545.1
2020-01-15,155.97,721.34,930.63,473.34,1549.0
2020-01-16,157.34,720.14,930.38,474.39,1554.55
2020-01-17,157.76,718.88,930.18,474.75,1557.6
2020-01-21,157.3,724.41,934.88,474.52,1551.3
2020-01-22,157.36,726.19,935.83,473.52,1556.9
2020-01-23,157.53,728.43,936.79,471.46,1562.9
2020-01-24,156.03,732.49,939.4,470.69,1564.3
2020-01-27,153.65,735.38,940.98,465.75,1580.1
2020-01-28,155.18,732.85,938.8,468.15,1574.0
2020-01-29,155.02,737.1,942.3,467.43,1573.45
2020-01-30,155.5,737.07,942.63,465.35,1578.25
2020-01-31,152.82,737.81,943.73,465.3,1584.2
2020-02-03,154.07,738.15,944.1,466.04,1574.75
2020-02-04,156.45,733.17,940.37,468.5,1558.35
2020-02-05,157.91,730.71,939.3,468.92,1553.3
2020-02-06,158.35,732.89,941.3,471.4,1563.3
2020-02-10,158.67,740.11,946.66,470.87,1573.2
2020-02-11,159.15,737.6,945.12,471.68,1570.5
2020-02-12,160.24,734.92,943.79,472.88,1563.7
2020-02-13,160.13,736.11,944.68,473.1,1575.05
2020-02-14,160.42,738.42,946.7,472.64,1581.4
2020-02-18,160.13,741.06,948.71,472.86,1589.85
2020-02-19,160.95,739.96,948.13,473.99,1604.2
2020-02-20,160.49,741.64,949.92,475.0,1619.0
2020-02-21,158.78,743.71,952.26,474.64,1643.3
2020-02-24,153.54,747.8,954.33,468.64,1671.65
2020-02-25,148.81,750.21,954.47,467.57,1650.3
2020-02-26,147.97,749.96,953.95,465.62,1634.9
2020-02-27,141.68,748.15,949.22,458.82,1652.0
2020-02-28,140.48,756.47,952.21,454.04,1609.85
2020-03-02,146.51,759.98,952.27,456.78,1599.65
2020-03-03,142.57,765.13,957.18,458.76,1615.5
2020-03-04,148.23,765.68,959.79,458.72,1641.85
2020-03-05,143.3,770.37,961.45,454.0,1659.6
2020-03-06,140.68,786.77,966.25,442.92,1683.65
2020-03-09,129.58,789.81,942.31,419.41,1672.5
2020-03-10,135.71,766.82,927.67,421.0,1655.7
2020-03-11,128.77,759.86,918.01,413.53,1653.75
2020-03-12,116.25,739.69,896.78,395.91,1570.7
2020-03-13,126.71,728.5,888.98,399.53,1562.8
2020-03-16,111.2,737.25,885.75,383.27,1487.7
2020-03-17,117.57,709.75,861.7,379.34,1536.2
2020-03-18,110.8,677.51,828.43,362.22,1498.2
2020-03-19,112.36,674.08,810.23,352.03,1474.25
2020-03-20,107.79,661.27,802.67,347.09,1494.4
2020-03-23,104.9,690.44,802.41,337.71,1525.4
2020-03-24,114.62,703.59,808.86,339.94,1605.75
2020-03-25,116.19,721.73,822.08,343.73,1605.45
2020-03-26,123.23,731.41,836.56,356.69,1634.8
2020-03-27,119.1,740.65,843.86,362.2,1617.3
2020-03-30,122.75,749.0,850.94,362.91,1618.3
2020-03-31,121.01,746.57,854.31,362.53,1608.95
